   8.367062      -3.786628    
   8.387062      -3.876342    
   8.407063      -3.993778    
   8.427063      -4.129582    
   8.447063      -4.276139    
   8.467064      -4.427747    
   8.487064      -4.580290    
   8.507065      -4.730817    
   8.527065      -4.877220    
   8.547066      -5.017952    
   8.567066      -5.151876    
   8.587067      -5.278138    
   8.607067      -5.396091    
   8.627068      -5.505233    
   8.647068      -5.605165    
   8.667068      -5.695584    
   8.687069      -5.776247    
   8.707069      -5.846956    
   8.727070      -5.907555    
   8.908177      -5.955808    
   8.928178      -5.915699    
   8.948178      -5.865272    
   8.968179      -5.804624    
   8.988179      -5.733874    
   9.008180      -5.653179    
   9.028180      -5.562730    
   9.048181      -5.462773    
   9.068181      -5.353613    
   9.088181      -5.235644    
   9.108182      -5.109364    
   9.128181      -4.975419    
   9.148182      -4.834663    
   9.168182      -4.688229    
   9.188183      -4.537665    
   9.208183      -4.385076    
   9.228184      -4.233419    
   9.248184      -4.086814    
   9.268185      -3.950988    
   9.288185      -3.833597    
   9.308186      -3.744060    
   10.28819      -3.692116    
   10.30819      -3.684781    
   10.32819      -3.723135    
   10.34819      -3.801754    
   10.36819      -3.911381    
   10.38819      -4.042258    
   10.40819      -4.186113    
   10.42819      -4.336637    
   10.44819      -4.489251    
   10.46819      -4.640680    
   10.48819      -4.788578    
   10.50819      -4.931245    
   10.52819      -5.067432    
   10.54819      -5.196205    
   10.56819      -5.316867    
   10.58819      -5.428866    
   10.60819      -5.531785    
   10.62819      -5.625290    
   10.64819      -5.709119    
   10.66819      -5.783064    
   10.88910      -5.879043    
   10.90910      -5.832048    
   10.92910      -5.774809    
   10.94910      -5.707433    
   10.96910      -5.630067    
   10.98910      -5.542887    
   11.00910      -5.446116    
   11.02910      -5.340041    
   11.04910      -5.225018    
   11.06911      -5.101504    
   11.08911      -4.970089    
   11.10911      -4.831540    
   11.12911      -4.686886    
   11.14911      -4.537511    
   11.16911      -4.385308    
   11.18911      -4.232900    
   11.20911      -4.083971    
   11.22911      -3.943671    
   11.24911      -3.819016    
   11.26911      -3.718971    
   12.24911      -3.653519    
   12.26911      -3.631061    
   12.28911      -3.654894    
   12.30911      -3.721506    
   12.32911      -3.822389    
   12.34911      -3.947567    
   12.36911      -4.088138    
   12.38911      -4.237151    
   12.40911      -4.389516    
   12.42911      -4.541596    
   12.44911      -4.690791    
   12.46911      -4.835227    
   12.48911      -4.973542    
   12.50912      -5.104712    
   12.52912      -5.227970    
   12.54912      -5.342737    
   12.56912      -5.448558    
   12.58912      -5.545074    
   12.60912      -5.632001    
   12.86989      -5.788476    
   12.88989      -5.734647    
   12.90989      -5.670652    
   12.92989      -5.596626    
   12.94989      -5.512732    
   12.96989      -5.419176    
   12.98989      -5.316222    
   13.00989      -5.204195    
   13.02989      -5.083517    
   13.04989      -4.954722    
   13.06989      -4.818505    
   13.08989      -4.675802    
   13.10989      -4.527841    
   13.12989      -4.376321    
   13.14989      -4.223587    
   13.16989      -4.072918    
   13.18989      -3.928927    
   13.20989      -3.797995    
   13.22989      -3.688527    
   14.20989      -3.610468    
   14.22989      -3.573235    
   14.24989      -3.582195    
   14.26989      -3.635981    
   14.28989      -3.727205    
   14.30989      -3.845900    
   14.32990      -3.982576    
   14.34990      -4.129625    
   14.36990      -4.281404    
   14.38990      -4.433874    
   14.40990      -4.584155    
   14.42990      -4.730186    
   14.44990      -4.870470    
   14.46990      -5.003899    
   14.48990      -5.129642    
   14.50990      -5.247070    
   14.52990      -5.355690    
   14.54990      -5.455127    
   14.85057      -5.684208    
   14.87057      -5.623588    
   14.89057      -5.552904    
   14.91057      -5.472305    
   14.93057      -5.381985    
   14.95057      -5.282184    
   14.97057      -5.173197    
   14.99057      -5.055415    
   15.01057      -4.929322    
   15.03057      -4.795552    
   15.05057      -4.654936    
   15.07057      -4.508596    
   15.09057      -4.358039    
   15.11057      -4.205356    
   15.13057      -4.053474    
   15.15057      -3.906510    
   15.17057      -3.770224    
   15.19057      -3.652414    
   16.17057      -3.562753    
   16.19057      -3.511310    
   16.21057      -3.505279    
   16.23057      -3.545559    
   16.25057      -3.626263    
   16.27057      -3.737684    
   16.29058      -3.869850    
   16.31058      -4.014468    
   16.33058      -4.165304    
   16.35058      -4.317885    
   16.37058      -4.469024    
   16.39058      -4.616458    
   16.41058      -4.758542    
   16.43058      -4.894079    
   16.45058      -5.022169    
   16.47058      -5.142132    
   16.49058      -5.253444    
   16.83117      -5.566326    
   16.85117      -5.498976    
   16.87117      -5.421674    
   16.89117      -5.334601    
   16.91117      -5.237975    
   16.93117      -5.132067    
   16.95117      -5.017229    
   16.97117      -4.893907    
   16.99117      -4.762676    
   17.01117      -4.624284    
   17.03117      -4.479744    
   17.05117      -4.330399    
   17.07117      -4.178115    
   17.09117      -4.025493    
   17.11117      -3.876205    
   17.13117      -3.735432    
   17.15117      -3.610318    
   18.13117      -3.510120    
   18.15117      -3.445215    
   18.17118      -3.424315    
   18.19118      -3.450602    
   18.21118      -3.520007    
   18.23118      -3.623397    
   18.25118      -3.750442    
   18.27118      -3.892160    
   18.29118      -4.041694    
   18.31118      -4.194093    
   18.33118      -4.345844    
   18.35118      -4.494465    
   18.37118      -4.638166    
   18.39118      -4.775639    
   18.41118      -4.905917    
   18.43118      -5.028268    
   18.81171      -5.434944    
   18.83171      -5.360936    
   18.85171      -5.277109    
   18.87171      -5.183667    
   18.89171      -5.080859    
   18.91171      -4.969008    
   18.93171      -4.848517    
   18.95171      -4.719908    
   18.97171      -4.583861    
   18.99171      -4.441277    
   19.01171      -4.293363    
   19.03171      -4.141788    
   19.05171      -3.988854    
   19.07171      -3.837832    
   19.09171      -3.693362    
   19.11171      -3.561943    
   20.09171      -3.452293    
   20.11171      -3.374825    
   20.13171      -3.339412    
   20.15171      -3.351433    
   20.17171      -3.408894    
   20.19172      -3.503568    
   20.21172      -3.624912    
   20.23172      -3.763286    
   20.25172      -3.911161    
   20.27172      -4.063082    
   20.29172      -4.215191    
   20.31172      -4.364764    
   20.33172      -4.509863    
   20.35172      -4.649072    
   20.37172      -4.781355    
   20.79219      -5.290197    
   20.81219      -5.209608    
   20.83220      -5.119352    
   20.85220      -5.019659    
   20.87220      -4.910820    
   20.89220      -4.793207    
   20.91220      -4.667294    
   20.93220      -4.533688    
   20.95220      -4.393206    
   20.97220      -4.246927    
   20.99220      -4.096329    
   21.01220      -3.943466    
   21.03220      -3.791242    
   21.05220      -3.643790    
   21.07220      -3.507005    
   22.05220      -3.388986    
   22.07220      -3.299954    
   22.09220      -3.250605    
   22.11220      -3.248331    
   22.13220      -3.293402    
   22.15220      -3.378794    
   22.17220      -3.493940    
   22.19220      -3.628561    
   22.21220      -3.774443    
   22.23220      -3.925597    
   22.25220      -4.077789    
   22.27221      -4.228059    
   22.29221      -4.374309    
   22.31221      -4.515017    
   22.77264      -5.132232    
   22.79264      -5.045152    
   22.81264      -4.948574    
   22.83264      -4.842767    
   22.85264      -4.728066    
   22.87264      -4.604900    
   22.89264      -4.473825    
   22.91264      -4.335564    
   22.93264      -4.191093    
   22.95264      -4.041717    
   22.97264      -3.889270    
   22.99265      -3.736316    
   23.01265      -3.586542    
   23.03265      -3.445248    
   24.01265      -3.319904    
   24.03265      -3.220377    
   24.05265      -3.157861    
   24.07265      -3.141533    
   24.09265      -3.173996    
   24.11265      -3.249741    
   24.13265      -3.358334    
   24.15265      -3.488897    
   24.17265      -3.632504    
   24.19265      -3.782601    
   24.21265      -3.934593    
   24.23265      -4.085270    
   24.25265      -4.232380    
   24.75305      -4.961216    
   24.77305      -4.867743    
   24.79305      -4.764968    
   24.81305      -4.653199    
   24.83305      -4.532825    
   24.85305      -4.404346    
   24.87305      -4.268412    
   24.89305      -4.125894    
   24.91306      -3.977960    
   24.93306      -3.826228    
   24.95306      -3.672972    
   24.97306      -3.521467    
   24.99306      -3.376458    
   25.97306      -3.244785    
   25.99306      -3.135843    
   26.01306      -3.061095    
   26.03306      -3.031220    
   26.05306      -3.051180    
   26.07306      -3.117192    
   26.09306      -3.219116    
   26.11306      -3.345481    
   26.13306      -3.486613    
   26.15306      -3.635403    
   26.17306      -3.786890    
   26.19306      -3.937646    
   26.73343      -4.777339    
   26.75343      -4.677582    
   26.77343      -4.568748    
   26.79343      -4.451190    
   26.81343      -4.325359    
   26.83344      -4.191837    
   26.85344      -4.051403    
   26.87344      -3.905096    
   26.89344      -3.754343    
   26.91344      -3.601161    
   26.93344      -3.448454    
   26.95344      -3.300451    
   27.93344      -3.163379    
   27.95344      -3.046113    
   27.97344      -2.960171    
   27.99344      -2.917531    
   28.01344      -2.925488    
   28.03344      -2.982114    
   28.05344      -3.077629    
   28.07344      -3.199908    
   28.09344      -3.338515    
   28.11344      -3.485796    
   28.13344      -3.636459    
   28.71379      -4.580804    
   28.73379      -4.474889    
   28.75379      -4.360152    
   28.77379      -4.237000    
   28.79379      -4.105953    
   28.81379      -3.967708    
   28.83379      -3.823184    
   28.85379      -3.673646    
   28.87379      -3.520875    
   28.89379      -3.367430    
   28.91379      -3.217078    
   29.89379      -3.075474    
   29.91379      -2.950939    
   29.93379      -2.854939    
   29.95379      -2.800610    
   29.97379      -2.797573    
   29.99379      -2.845801    
   30.01379      -2.935748    
   30.03379      -3.054462    
   30.05379      -3.190700    
   30.07380      -3.336319    
   30.69412      -4.371848    
   30.71412      -4.259913    
   30.73412      -4.139447    
   30.75412      -4.010915    
   30.77412      -3.874939    
   30.79412      -3.732334    
   30.81412      -3.584209    
   30.83412      -3.432136    
   30.85412      -3.278367    
   30.87412      -3.126255    
   31.85412      -2.980894    
   31.87412      -2.850091    
   31.89412      -2.745247    
   31.91412      -2.680648    
   31.93412      -2.668343    
   31.95412      -2.710150    
   31.97412      -2.796270    
   31.99413      -2.912541    
   32.01413      -3.046849    
   32.67443      -4.150730    
   32.69443      -4.032929    
   32.71443      -3.906928    
   32.73443      -3.773268    
   32.75443      -3.632676    
   32.77443      -3.486135    
   32.79443      -3.335011    
   32.81443      -3.181287    
   32.83443      -3.027917    
   33.81443      -2.879518    
   33.83443      -2.743400    
   33.85443      -2.630989    
   33.87443      -2.558006    
   33.89443      -2.539330    
   33.91443      -2.578315    
   33.93443      -2.663740    
   33.95443      -2.779469    
   34.65472      -3.917735    
   34.67472      -3.794239    
   34.69472      -3.662917    
   34.71472      -3.524410    
   34.73472      -3.379575    
   34.75472      -3.229608    
   34.77472      -3.076239    
   34.79472      -2.922075    
   35.77472      -2.771264    
   35.79472      -2.630728    
   35.81472      -2.512162    
   35.83472      -2.433531    
   35.85472      -2.413613    
   35.87473      -2.456206    
   35.89473      -2.545949    
   36.63499      -3.673180    
   36.65499      -3.544170    
   36.67500      -3.407772    
   36.69500      -3.264740    
   36.71500      -3.116101    
   36.73500      -2.963354    
   36.75500      -2.808778    
   37.73500      -2.656115    
   37.75500      -2.512007    
   37.77500      -2.389022    
   37.79500      -2.309480    
   37.81500      -2.298356    
   37.83500      -2.355597    
   38.61526      -3.417393    
   38.63526      -3.283092    
   38.65526      -3.141905    
   38.67526      -2.994713    
   38.69526      -2.842802    
   38.71526      -2.688143    
   39.69526      -2.534114    
   39.71526      -2.387294    
   39.73526      -2.262605    
   39.75526      -2.193004    
   39.77526      -2.212041    
   40.59550      -3.150793    
   40.61551      -3.011425    
   40.63551      -2.865743    
   40.65551      -2.714827    
   40.67551      -2.560359    
   41.65551      -2.405379    
   41.67551      -2.256881    
   41.69551      -2.137414    
   41.71551      -2.112152    
   42.57574      -2.873777    
   42.59574      -2.729598    
   42.61574      -2.579777    
   42.63574      -2.425712    
   43.61574      -2.270137    
   43.63574      -2.122164    
   43.65574      -2.047965    
   44.55597      -2.586805    
   44.57597      -2.438091    
   44.59597      -2.284566    
   45.57597      -2.128773    
   45.59597      -2.010164    
   46.53618      -2.290365    
   46.55618      -2.137434    
   47.53618      -1.990854    
   48.51638      -1.984996    
   49.15325      -6.095709    
   49.17325      -6.069476    
   49.19325      -6.032810    
   49.21325      -5.985781    
   49.23325      -5.928472    
   49.25325      -5.860998    
   49.27325      -5.783502    
   49.29325      -5.696168    
   49.31326      -5.599227    
   49.33326      -5.492963    
   49.35326      -5.377742    
   49.37326      -5.254029    
   49.39326      -5.122424    
   49.41326      -4.983714    
   49.43326      -4.838937    
   49.45326      -4.689504    
   49.47326      -4.537329    
   49.49326      -4.385066    
   49.51326      -4.236419    
   49.53326      -4.096533    
   49.55326      -3.972367    
   49.57326      -3.872743    
   49.59326      -3.807406    
   50.57326      -3.784532    
   51.13362      -6.060709    
   51.15362      -6.027524    
   51.17362      -5.983951    
   51.19362      -5.930072    
   51.21362      -5.865992    
   51.23362      -5.791841    
   51.25362      -5.707790    
   51.27362      -5.614049    
   51.29362      -5.510887    
   51.31362      -5.398635    
   51.33362      -5.277726    
   51.35362      -5.148704    
   51.37362      -5.012289    
   51.39362      -4.869422    
   51.41362      -4.721374    
   51.43362      -4.569863    
   51.45362      -4.417263    
   51.47363      -4.266888    
   51.49363      -4.123353    
   51.51363      -3.992982    
   51.53363      -3.884025    
   51.55363      -3.806137    
   52.53363      -3.768416    
   52.55363      -3.776126    
   52.57363      -3.828135    
   52.59363      -3.917517    
   52.61363      -4.034666    
   52.63363      -4.170264    
   52.65363      -4.316695    
   52.67363      -4.468252    
   52.69363      -4.620798    
   52.71363      -4.771374    
   52.73363      -4.917851    
   52.75363      -5.058682    
   52.77363      -5.192714    
   52.79363      -5.319091    
   52.81363      -5.437160    
   52.83363      -5.546412    
   52.85363      -5.646456    
   52.87363      -5.736984    
   52.89363      -5.817745    
   52.91364      -5.888545    
   52.93364      -5.949227    
   52.95364      -5.999670    
   52.97364      -6.039776    
   53.11506      -6.011752    
   53.13506      -5.971643    
   53.15506      -5.921207    
   53.17506      -5.860535    
   53.19506      -5.789751    
   53.21506      -5.709011    
   53.23506      -5.618512    
   53.25506      -5.518496    
   53.27506      -5.409272    
   53.29506      -5.291235    
   53.31506      -5.164890    
   53.33506      -5.030886    
   53.35506      -4.890079    
   53.37506      -4.743617    
   53.39507      -4.593043    
   53.41507      -4.440482    
   53.43507      -4.288892    
   53.45507      -4.142402    
   53.47507      -4.006731    
   53.49507      -3.889501    
   53.51507      -3.800067    
   54.49507      -3.748080    
   54.51507      -3.740490    
   54.53507      -3.778413    
   54.55507      -3.856542    
   54.57507      -3.965715    
   54.59507      -4.096251    
   54.61507      -4.239892    
   54.63507      -4.390318    
   54.65507      -4.542923    
   54.67507      -4.694408    
   54.69507      -4.842407    
   54.71507      -4.985210    
   54.73507      -5.121552    
   54.75507      -5.250494    
   54.77507      -5.371325    
   54.79507      -5.483495    
   54.81507      -5.586579    
   54.83508      -5.680244    
   54.85508      -5.764222    
   54.87508      -5.838305    
   54.89508      -5.902326    
   54.91508      -5.956148    
   55.09618      -5.948881    
   55.11618      -5.901891    
   55.13618      -5.844639    
   55.15619      -5.777238    
   55.17619      -5.699830    
   55.19619      -5.612601    
   55.21619      -5.515770    
   55.23619      -5.409626    
   55.25619      -5.294530    
   55.27619      -5.170941    
   55.29619      -5.039455    
   55.31619      -4.900845    
   55.33619      -4.756151    
   55.35619      -4.606762    
   55.37619      -4.454579    
   55.39619      -4.302238    
   55.41619      -4.153429    
   55.43619      -4.013299    
   55.45619      -3.888828    
   55.47619      -3.788910    
   56.45619      -3.723415    
   56.47619      -3.700643    
   56.49619      -3.723908    
   56.51619      -3.789818    
   56.53619      -3.890039    
   56.55619      -4.014701    
   56.57619      -4.154930    
   56.59620      -4.303770    
   56.61620      -4.456097    
   56.63620      -4.608237    
   56.65620      -4.757564    
   56.67620      -4.902183    
   56.69620      -5.040705    
   56.71620      -5.172102    
   56.73620      -5.295600    
   56.75620      -5.410606    
   56.77620      -5.516657    
   56.79620      -5.613394    
   56.81620      -5.700534    
   56.83620      -5.777851    
   56.85620      -5.845163    
   57.07711      -5.872153    
   57.09711      -5.818327    
   57.11711      -5.754318    
   57.13711      -5.680263    
   57.15711      -5.596325    
   57.17711      -5.502713    
   57.19711      -5.399691    
   57.21711      -5.287590    
   57.23711      -5.166834    
   57.25711      -5.037961    
   57.27711      -4.901678    
   57.29712      -4.758918    
   57.31712      -4.610935    
   57.33712      -4.459429    
   57.35712      -4.306759    
   57.37712      -4.156214    
   57.39712      -4.012401    
   57.41712      -3.881671    
   57.43712      -3.772351    
   58.41712      -3.694252    
   58.43712      -3.656650    
   58.45712      -3.664887    
   58.47712      -3.717732    
   58.49712      -3.808024    
   58.51712      -3.925958    
   58.53712      -4.062122    
   58.55712      -4.208891    
   58.57712      -4.360578    
   58.59712      -4.513102    
   58.61712      -4.663544    
   58.63712      -4.809808    
   58.65712      -4.950365    
   58.67712      -5.084098    
   58.69712      -5.210158    
   58.71712      -5.327905    
   58.73713      -5.436841    
   58.75713      -5.536578    
   58.77713      -5.626814    
   58.79713      -5.707302    
   59.05790      -5.781642    
   59.07790      -5.721030    
   59.09790      -5.650335    
   59.11790      -5.569709    
   59.13790      -5.479341    
   59.15790      -5.379477    
   59.17790      -5.270421    
   59.19790      -5.152558    
   59.21790      -5.026385    
   59.23790      -4.892540    
   59.25790      -4.751865    
   59.27790      -4.605492    
   59.29790      -4.454943    
   59.31790      -4.302320    
   59.33790      -4.150561    
   59.35790      -4.003779    
   59.37790      -3.867711    
   59.39790      -3.750066    
   60.37790      -3.660369    
   60.39790      -3.608507    
   60.41790      -3.601588    
   60.43790      -3.640639    
   60.45790      -3.720062    
   60.47791      -3.830408    
   60.49791      -3.961817    
   60.51791      -4.105997    
   60.53791      -4.256670    
   60.55791      -4.409287    
   60.57791      -4.560615    
   60.59791      -4.708336    
   60.61791      -4.850778    
   60.63791      -4.986708    
   60.65791      -5.115213    
   60.67791      -5.235595    
   60.69791      -5.347319    
   60.71791      -5.449971    
   60.73791      -5.543225    
   61.03858      -5.677428    
   61.05858      -5.610095    
   61.07858      -5.532787    
   61.09858      -5.445684    
   61.11858      -5.349007    
   61.13858      -5.243035    
   61.15858      -5.128124    
   61.17858      -5.004724    
   61.19858      -4.873418    
   61.21858      -4.734967    
   61.23858      -4.590386    
   61.25858      -4.441042    
   61.27858      -4.288811    
   61.29858      -4.136308    
   61.31858      -3.987205    
   61.33858      -3.846656    
   61.35859      -3.721728    
   62.33858      -3.621501    
   62.35859      -3.556131    
   62.37859      -3.534169    
   62.39859      -3.558891    
   62.41859      -3.626578    
   62.43859      -3.728466    
   62.45859      -3.854416    
   62.47859      -3.995479    
   62.49859      -4.144731    
   62.51859      -4.297138    
   62.53859      -4.449109    
   62.55859      -4.598086    
   62.57859      -4.742239    
   62.59859      -4.880217    
   62.61859      -5.011032    
   62.63859      -5.133929    
   62.65859      -5.248331    
   62.67859      -5.353796    
   63.01918      -5.559613    
   63.03918      -5.485627    
   63.05918      -5.401798    
   63.07918      -5.308327    
   63.09918      -5.205474    
   63.11918      -5.093561    
   63.13918      -4.973000    
   63.15918      -4.844321    
   63.17918      -4.708211    
   63.19918      -4.565587    
   63.21918      -4.417672    
   63.23919      -4.266142    
   63.25919      -4.113323    
   63.27919      -3.962483    
   63.29919      -3.818244    
   63.31919      -3.687023    
   64.29919      -3.577356    
   64.31918      -3.499378    
   64.33918      -3.462719    
   64.35918      -3.472785    
   64.37917      -3.527980    
   64.39917      -3.620583    
   64.41917      -3.740372    
   64.43916      -3.877776    
   64.45916      -4.025201    
   64.47916      -4.177078    
   64.49915      -4.329432    
   64.51915      -4.479450    
   64.53915      -4.625124    
   64.55914      -4.764981    
   64.57914      -4.897952    
   64.59914      -5.023220    
   64.61913      -5.140175    
   64.99966      -5.428306    
   65.01965      -5.347752    
   65.03965      -5.257503    
   65.05965      -5.157791    
   65.07964      -5.048913    
   65.09964      -4.931245    
   65.11964      -4.805269    
   65.13963      -4.671608    
   65.15963      -4.531084    
   65.17963      -4.384801    
   65.19962      -4.234245    
   65.21962      -4.081494    
   65.23962      -3.929453    
   65.25961      -3.782238    
   65.27961      -3.645662    
   66.25961      -3.527633    
   66.27961      -3.438050    
   66.29961      -3.387259    
   66.31960      -3.382572    
   66.33960      -3.424674    
   66.35960      -3.507245    
   66.37959      -3.620199    
   66.39959      -3.753416    
   66.41959      -3.898609    
   66.43958      -4.049630    
   66.45958      -4.202100    
   66.47958      -4.352922    
   66.49957      -4.499902    
   66.51957      -4.641445    
   66.53957      -4.776394    
   66.55956      -4.903873    
   66.98004      -5.283649    
   67.00004      -5.196619    
   67.02003      -5.100060    
   67.04003      -4.994244    
   67.06003      -4.879514    
   67.08002      -4.756307    
   67.10002      -4.625188    
   67.12002      -4.486894    
   67.14001      -4.342416    
   67.16001      -4.193086    
   67.18001      -4.040745    
   67.20000      -3.887975    
   67.22000      -3.738444    
   67.24000      -3.597375    
   68.22000      -3.472031    
   68.24000      -3.371910    
   68.25999      -3.307737    
   68.27999      -3.288452    
   68.29999      -3.317062    
   68.31998      -3.388964    
   68.33998      -3.494486    
   68.35998      -3.623030    
   68.37997      -3.765605    
   68.39997      -3.915456    
   68.41997      -4.067760    
   68.43996      -4.219133    
   68.45996      -4.367181    
   68.47996      -4.510192    
   68.49995      -4.646905    
   68.96039      -5.125788    
   68.98038      -5.032384    
   69.00038      -4.929644    
   69.02038      -4.817882    
   69.04037      -4.697494    
   69.06037      -4.568994    
   69.08037      -4.433043    
   69.10036      -4.290530    
   69.12036      -4.142645    
   69.14036      -3.991019    
   69.16035      -3.837950    
   69.18035      -3.686692    
   69.20035      -3.541923    
   70.18035      -3.410262    
   70.20035      -3.300693    
   70.22034      -3.224042    
   70.24034      -3.190547    
   70.26034      -3.205514    
   70.28033      -3.266306    
   70.30033      -3.363923    
   70.32033      -3.487397    
   70.34032      -3.627020    
   70.36032      -3.775395    
   70.38032      -3.927251    
   70.40031      -4.078901    
   70.42031      -4.227753    
   70.44031      -4.371964    
   70.94070      -4.954891    
   70.96070      -4.855230    
   70.98070      -4.746454    
   71.00069      -4.628924    
   71.02069      -4.503104    
   71.04069      -4.369588    
   71.06068      -4.229177    
   71.08068      -4.082928    
   71.10068      -3.932293    
   71.12067      -3.779304    
   71.14067      -3.626852    
   71.16067      -3.479103    
   72.14067      -3.342062    
   72.16067      -3.224122    
   72.18066      -3.136003    
   72.20066      -3.088932    
   72.22066      -3.090375    
   72.24065      -3.139868    
   72.26065      -3.229329    
   72.28065      -3.347493    
   72.30064      -3.483923    
   72.32064      -3.630570    
   72.34064      -3.781696    
   72.36063      -3.933317    
   72.38063      -4.082658    
   72.92100      -4.771147    
   72.94099      -4.665360    
   72.96099      -4.550711    
   72.98099      -4.427617    
   73.00098      -4.296615    
   73.02098      -4.158420    
   73.04098      -4.013975    
   73.06097      -3.864571    
   73.08097      -3.712001    
   73.10097      -3.558829    
   73.12096      -3.408756    
   74.10097      -3.267198    
   74.12096      -3.141932    
